/home/harry/pratt/neural_network/ImagesCollection/IMG7/Image_1609970502166702.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG7/Image_1609970502286798.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG7/Image_1609970502304934.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG7/Image_1609970502332096.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG7/Image_1609970502351288.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG7/Image_1609970502367899.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG7/Image_1609970502391214.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG7/Image_1609970502412156.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG7/Image_1609970502435427.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG7/Image_1609970502457188.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG7/Image_1609970502477332.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG7/Image_160997050249462.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG7/Image_160997050251033.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG7/Image_1609970502534732.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG7/Image_1609970502564993.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG7/Image_1609970502577937.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG7/Image_1609970502594164.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG7/Image_1609970502621776.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG7/Image_1609970502639004.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG7/Image_1609970502669256.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG7/Image_16099705026858.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG7/Image_1609970502705714.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG7/Image_1609970502721279.jpg,0.0
