/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962186874703.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962186992991.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187018149.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187041337.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187067459.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187088307.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187104085.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187120051.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187134711.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187155104.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187177978.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187191858.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187207858.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187229762.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187240466.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187257642.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187279345.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187293039.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187320605.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187347726.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187363056.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187381007.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187401591.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187424576.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187448681.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187464626.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187476428.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187489741.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187504274.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187514291.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187533997.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187557428.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187575208.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187594502.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187615061.jpg,0.0
/home/harry/pratt/neural_network/ImagesCollection/IMG4/Image_1609962187634201.jpg,0.0
